timesteps,reward,best_reward
259000 , 1016.2 , 1700.0
260000 , 1026.35 , 1917.0
261000 , 1099.45 , 1866.0
262000 , 1228.45 , 2615.0
263000 , 976.5 , 1903.0
264000 , 1075.65 , 1918.0
265000 , 1089.2 , 1837.0
266000 , 1067.7 , 1711.0
267000 , 1243.8 , 1927.0
268000 , 1045.35 , 2355.0
269000 , 858.95 , 1696.0
270000 , 1045.45 , 3042.0
271000 , 1034.0 , 1703.0
272000 , 1245.6 , 1920.0
273000 , 911.2 , 2364.0
274000 , 1142.05 , 1924.0
275000 , 1219.7 , 1922.0
276000 , 1091.15 , 1694.0
277000 , 1023.35 , 1586.0
278000 , 1203.5 , 2365.0
279000 , 1073.8 , 1702.0
280000 , 1088.2 , 1912.0
281000 , 1174.85 , 2345.0
282000 , 884.45 , 1584.0
283000 , 1009.25 , 1700.0
284000 , 1015.8 , 1861.0
285000 , 1128.3 , 2357.0
286000 , 922.0 , 1579.0
287000 , 1127.65 , 1840.0
288000 , 1337.2 , 1707.0
289000 , 827.7 , 1697.0
290000 , 1133.35 , 3046.0
291000 , 939.8 , 1707.0
292000 , 1190.85 , 1844.0
293000 , 1048.95 , 2360.0
294000 , 1158.55 , 2357.0
295000 , 945.5 , 1905.0
296000 , 1049.45 , 2369.0
297000 , 1008.5 , 1924.0
298000 , 805.5 , 2358.0
299000 , 955.55 , 2357.0
300000 , 926.85 , 1346.0
301000 , 1078.9 , 1930.0
302000 , 975.2 , 1925.0
303000 , 977.05 , 2346.0
304000 , 814.6 , 1586.0
305000 , 976.9 , 1712.0
306000 , 1067.2 , 2355.0
307000 , 1075.85 , 1907.0
308000 , 831.85 , 1561.0
309000 , 720.85 , 1347.0
310000 , 1028.3 , 1579.0
311000 , 1130.6 , 1698.0
312000 , 1111.7 , 1585.0
313000 , 1018.25 , 1681.0
314000 , 1212.6 , 2331.0
315000 , 959.6 , 1673.0
316000 , 1020.5 , 1563.0
317000 , 1102.2 , 2362.0
318000 , 1042.2 , 1892.0
319000 , 1095.85 , 2347.0
320000 , 941.3 , 2330.0
321000 , 1191.65 , 1692.0
322000 , 1244.05 , 1705.0
323000 , 961.65 , 1927.0
324000 , 1375.8 , 2343.0
325000 , 1248.8 , 1864.0
326000 , 1201.5 , 2357.0
327000 , 1092.85 , 1926.0
328000 , 1177.5 , 1862.0
329000 , 955.0 , 1698.0
330000 , 1197.0 , 2347.0
331000 , 1388.0 , 2363.0
332000 , 1090.7 , 1863.0
333000 , 1210.15 , 1862.0
334000 , 1221.35 , 1903.0
335000 , 1125.55 , 1922.0
336000 , 1053.95 , 1908.0
337000 , 1308.45 , 2358.0
338000 , 1165.95 , 1848.0
339000 , 897.2 , 1858.0
340000 , 1134.5 , 1702.0
341000 , 1206.15 , 2359.0
342000 , 1134.55 , 1855.0
343000 , 955.9 , 1860.0
344000 , 1346.0 , 3032.0
345000 , 1505.2 , 2358.0
346000 , 1478.1 , 2361.0
347000 , 1348.35 , 2354.0
348000 , 1513.7 , 1924.0
349000 , 1276.3 , 1927.0
350000 , 1352.3 , 2359.0
351000 , 1219.0 , 1867.0
352000 , 1222.7 , 1929.0
353000 , 1243.2 , 2351.0
354000 , 1302.5 , 2357.0
355000 , 1483.1 , 2361.0
356000 , 1309.2 , 1696.0
357000 , 1512.25 , 2359.0
358000 , 1351.45 , 2333.0
359000 , 1266.5 , 1914.0
360000 , 1107.1 , 2346.0
361000 , 1182.2 , 2356.0
362000 , 1392.05 , 3037.0
363000 , 1133.7 , 2367.0
364000 , 1121.4 , 1915.0
365000 , 1257.15 , 3031.0
366000 , 1173.5 , 1707.0
367000 , 1204.05 , 2362.0
368000 , 1228.9 , 2355.0
369000 , 1370.65 , 2360.0
370000 , 1235.5 , 2332.0
371000 , 1434.1 , 1861.0
372000 , 1457.85 , 2358.0
373000 , 1232.0 , 3043.0
374000 , 1224.1 , 2346.0
375000 , 1090.15 , 1587.0
376000 , 1380.55 , 3041.0
377000 , 1427.35 , 2358.0
378000 , 1397.15 , 2360.0
379000 , 1615.8 , 2358.0
380000 , 1615.7 , 3029.0
381000 , 1285.1 , 2628.0
382000 , 943.45 , 2354.0
383000 , 1180.75 , 1867.0
384000 , 1520.8 , 1928.0
385000 , 1074.35 , 2358.0
386000 , 1113.85 , 1855.0
387000 , 1250.7 , 1861.0
388000 , 1266.2 , 2355.0
389000 , 1464.7 , 3046.0
390000 , 1262.4 , 3044.0
391000 , 1254.3 , 3031.0
392000 , 1332.9 , 2364.0
393000 , 1396.4 , 2355.0
394000 , 1401.2 , 1907.0
395000 , 1452.95 , 2361.0
396000 , 1136.5 , 1925.0
397000 , 1243.55 , 3035.0
398000 , 1343.4 , 2645.0
399000 , 1163.05 , 2355.0
400000 , 1211.5 , 1861.0
401000 , 1387.9 , 3036.0
402000 , 1595.85 , 3029.0
403000 , 1315.75 , 3042.0
404000 , 1337.3 , 2358.0
405000 , 1401.2 , 2360.0
406000 , 1539.1 , 3026.0
407000 , 1525.15 , 2355.0
408000 , 1459.15 , 2361.0
409000 , 1533.55 , 2646.0
410000 , 1474.4 , 2358.0
411000 , 1292.75 , 2629.0
412000 , 1213.3 , 3028.0
413000 , 1383.1 , 2347.0
414000 , 1467.9 , 2641.0
415000 , 1418.9 , 2365.0
416000 , 1218.85 , 2353.0
417000 , 1240.45 , 1919.0
418000 , 1272.9 , 2356.0
419000 , 1590.55 , 2637.0
420000 , 1296.45 , 2629.0
421000 , 1242.9 , 1928.0
422000 , 1194.3 , 2635.0
423000 , 1274.85 , 1859.0
424000 , 1025.1 , 1900.0
425000 , 1430.8 , 2355.0
426000 , 1271.65 , 1923.0
427000 , 1444.2 , 1864.0
428000 , 1080.4 , 1704.0
429000 , 1409.75 , 2360.0
430000 , 1328.6 , 3044.0
431000 , 1422.4 , 3038.0
432000 , 1270.35 , 3047.0
433000 , 1355.8 , 2635.0
434000 , 1539.6 , 2358.0
435000 , 1619.05 , 3051.0
436000 , 1428.75 , 2363.0
437000 , 1316.35 , 2354.0
438000 , 1552.35 , 2645.0
439000 , 1238.75 , 2363.0
440000 , 1609.75 , 2359.0
441000 , 1659.0 , 3045.0
442000 , 1524.0 , 3032.0
443000 , 1395.65 , 2638.0
444000 , 1427.45 , 1920.0
445000 , 1144.7 , 1923.0
446000 , 1129.4 , 1910.0
447000 , 1382.35 , 2362.0
448000 , 1457.85 , 2354.0
449000 , 1304.15 , 2356.0
450000 , 1466.7 , 2346.0
451000 , 1257.55 , 3024.0
452000 , 1203.1 , 2340.0
453000 , 1193.1 , 1924.0
454000 , 1320.1 , 1932.0
455000 , 1365.95 , 3034.0
456000 , 1261.4 , 1925.0
457000 , 1588.85 , 3047.0
458000 , 1229.35 , 2323.0
459000 , 1327.4 , 1928.0
460000 , 998.55 , 1926.0
461000 , 1308.4 , 2351.0
462000 , 1442.4 , 3044.0
463000 , 1392.0 , 2356.0
464000 , 1305.05 , 2353.0
465000 , 1386.9 , 3017.0
466000 , 1455.1 , 2633.0
467000 , 1371.75 , 2344.0
468000 , 1482.4 , 2355.0
469000 , 1337.85 , 3030.0
470000 , 1358.45 , 3032.0
471000 , 1561.8 , 2356.0
472000 , 1518.1 , 2351.0
473000 , 1387.65 , 2607.0
474000 , 1239.85 , 2642.0
475000 , 1461.25 , 2344.0
476000 , 1206.85 , 1924.0
477000 , 1375.45 , 2791.0
478000 , 1329.0 , 2635.0
479000 , 1427.35 , 3030.0
480000 , 1775.9 , 3035.0
481000 , 1361.15 , 3010.0
482000 , 1347.05 , 3036.0
483000 , 1430.6 , 2352.0
484000 , 1323.4 , 2632.0
485000 , 1713.15 , 3033.0
486000 , 1398.35 , 2357.0
487000 , 1450.1 , 3020.0
488000 , 1223.85 , 3039.0
489000 , 1521.15 , 3005.0
490000 , 1627.1 , 3048.0
491000 , 1734.9 , 3043.0
492000 , 1396.65 , 3027.0
493000 , 1522.35 , 3029.0
494000 , 1563.25 , 3039.0
495000 , 1561.2 , 2625.0
496000 , 1409.0 , 2639.0
497000 , 1656.85 , 3045.0
498000 , 1358.6 , 2606.0
499000 , 1235.4 , 3041.0
500000 , 1412.55 , 2627.0
501000 , 1554.3 , 2364.0
502000 , 1872.75 , 3044.0
503000 , 1536.8 , 3034.0
504000 , 1546.75 , 2632.0
505000 , 1403.5 , 2355.0
506000 , 1608.55 , 2632.0
507000 , 1483.05 , 3033.0
508000 , 1741.25 , 3043.0
509000 , 1420.15 , 2359.0
510000 , 1654.15 , 3045.0
511000 , 1410.9 , 2370.0
512000 , 1471.7 , 3046.0
513000 , 1389.8 , 3028.0
514000 , 1177.05 , 2363.0
515000 , 1389.0 , 2362.0
516000 , 1483.25 , 3024.0
517000 , 1434.35 , 1925.0
518000 , 1584.15 , 3047.0
519000 , 1217.65 , 2633.0
520000 , 1708.95 , 3013.0
521000 , 1009.75 , 1926.0
522000 , 1169.45 , 3036.0
523000 , 1248.15 , 2624.0
524000 , 1264.0 , 2637.0
525000 , 1338.65 , 2627.0
526000 , 1334.15 , 2369.0
527000 , 1146.25 , 3053.0
528000 , 1208.35 , 2363.0
529000 , 1546.2 , 2367.0
530000 , 1040.75 , 1928.0
531000 , 1338.4 , 2357.0
532000 , 1236.25 , 2646.0
533000 , 1476.65 , 3040.0
534000 , 1078.3 , 2354.0
535000 , 1429.45 , 2365.0
536000 , 1243.95 , 3042.0
537000 , 1409.25 , 2641.0
538000 , 1257.5 , 3037.0
539000 , 1270.65 , 3043.0
540000 , 1652.5 , 2646.0
541000 , 1361.8 , 3046.0
542000 , 1477.1 , 3045.0
543000 , 1226.3 , 3045.0
544000 , 1383.35 , 3056.0
545000 , 1367.85 , 3047.0
546000 , 1226.7 , 3050.0
547000 , 1340.0 , 2641.0
548000 , 1162.3 , 3029.0
549000 , 1373.75 , 3056.0
550000 , 1286.4 , 3046.0
551000 , 1456.5 , 2644.0
552000 , 1081.6 , 3030.0
553000 , 1033.5 , 3031.0
554000 , 1159.55 , 3025.0
555000 , 1188.2 , 3040.0
556000 , 1314.85 , 3044.0
557000 , 1175.4 , 3039.0
558000 , 1241.4 , 2647.0
559000 , 1402.8 , 2622.0
560000 , 1326.1 , 2359.0
561000 , 1547.75 , 3043.0
562000 , 1063.15 , 2356.0
563000 , 1300.15 , 3025.0
564000 , 1358.45 , 3048.0
565000 , 1395.65 , 3039.0
566000 , 1249.95 , 2366.0
567000 , 1316.25 , 2644.0
568000 , 1163.8 , 2361.0
569000 , 1307.85 , 2649.0
570000 , 1460.05 , 2642.0
571000 , 1332.6 , 3048.0
572000 , 1629.6 , 3054.0
573000 , 1295.4 , 2364.0
574000 , 1435.0 , 2640.0
575000 , 1349.65 , 2643.0
576000 , 1507.55 , 3023.0
577000 , 1459.8 , 2362.0
578000 , 1339.95 , 2639.0
579000 , 1287.25 , 3051.0
580000 , 1537.1 , 3051.0
581000 , 1373.9 , 3040.0
582000 , 1775.1 , 3051.0
583000 , 1767.45 , 3027.0
584000 , 1359.5 , 2361.0
585000 , 1337.4 , 3053.0
586000 , 1383.2 , 2634.0
587000 , 1261.55 , 3042.0
588000 , 1209.1 , 2630.0
589000 , 1577.1 , 2641.0
590000 , 1458.85 , 2642.0
591000 , 1376.8 , 2635.0
592000 , 1333.2 , 2643.0
593000 , 1207.9 , 2630.0
594000 , 1561.8 , 3054.0
595000 , 1207.25 , 3041.0
596000 , 1138.15 , 3046.0
597000 , 1374.0 , 2636.0
598000 , 1742.85 , 3031.0
599000 , 1240.05 , 2640.0
600000 , 1782.65 , 2647.0
601000 , 1537.1 , 3044.0
602000 , 1385.1 , 2354.0
603000 , 1497.7 , 2362.0
604000 , 1478.3 , 2642.0
605000 , 2002.9 , 3042.0
606000 , 1753.6 , 3048.0
607000 , 1682.9 , 3059.0
608000 , 1498.15 , 2645.0
609000 , 1426.55 , 2636.0
610000 , 1672.2 , 3049.0
611000 , 1770.3 , 3052.0
612000 , 1756.0 , 3048.0
613000 , 1420.55 , 2625.0
614000 , 1668.1 , 3045.0
615000 , 1322.55 , 3044.0
616000 , 1538.95 , 3043.0
617000 , 1406.75 , 3046.0
618000 , 1662.85 , 3050.0
619000 , 1568.65 , 3044.0
620000 , 1612.25 , 3037.0
621000 , 1531.4 , 3047.0
622000 , 1425.3 , 2355.0
623000 , 1225.05 , 2639.0
624000 , 1507.7 , 3045.0
625000 , 1464.4 , 3055.0
626000 , 1470.15 , 2645.0
627000 , 1798.5 , 3041.0
628000 , 1642.15 , 3037.0
629000 , 1512.8 , 2643.0
630000 , 1378.45 , 2612.0
631000 , 1472.65 , 2643.0
632000 , 1238.45 , 2634.0
633000 , 1564.6 , 3047.0
634000 , 1087.45 , 2365.0
635000 , 1092.1 , 1921.0
636000 , 1117.15 , 2628.0
637000 , 1180.5 , 3027.0
638000 , 1287.65 , 3037.0
639000 , 1265.0 , 2359.0
640000 , 1501.75 , 3040.0
641000 , 1424.9 , 2358.0
642000 , 1555.9 , 3030.0
643000 , 1665.6 , 3049.0
644000 , 1097.05 , 2986.0
645000 , 1182.05 , 1919.0
646000 , 1071.1 , 1925.0
647000 , 863.05 , 1696.0
648000 , 1117.4 , 2277.0
649000 , 1305.85 , 1925.0
650000 , 1568.6 , 3051.0
651000 , 1281.05 , 1921.0
652000 , 1080.9 , 2337.0
653000 , 1071.75 , 3042.0
654000 , 977.8 , 2355.0
655000 , 1311.95 , 3043.0
656000 , 1226.3 , 2558.0
657000 , 1173.45 , 1929.0
658000 , 1107.7 , 3041.0
659000 , 1255.45 , 3044.0
660000 , 1203.15 , 2360.0
661000 , 1373.65 , 3032.0
662000 , 1333.3 , 3045.0
663000 , 1540.3 , 2362.0
664000 , 1449.8 , 3047.0
665000 , 1512.65 , 3053.0
666000 , 1251.35 , 2647.0
667000 , 1385.85 , 2365.0
668000 , 1742.9 , 3046.0
669000 , 1352.65 , 3043.0
670000 , 1119.8 , 2320.0
671000 , 1527.55 , 2357.0
672000 , 1592.8 , 3021.0
673000 , 1807.7 , 3040.0
674000 , 1706.35 , 3059.0
675000 , 1361.2 , 2360.0
676000 , 1585.55 , 3042.0
677000 , 1709.1 , 3044.0
678000 , 1483.65 , 3037.0
679000 , 1869.4 , 3047.0
680000 , 1662.95 , 3055.0
681000 , 2003.4 , 3047.0
682000 , 1526.0 , 2360.0
683000 , 1887.25 , 3052.0
684000 , 1500.15 , 2646.0
685000 , 2112.5 , 3055.0
686000 , 1890.0 , 3046.0
687000 , 1484.65 , 3047.0
688000 , 1860.8 , 3046.0
689000 , 1349.7 , 3051.0
690000 , 1272.9 , 2360.0
691000 , 1282.55 , 2647.0
692000 , 1447.15 , 2635.0
693000 , 1348.3 , 2360.0
694000 , 1183.5 , 2364.0
695000 , 1613.75 , 3041.0
696000 , 1215.8 , 3039.0
697000 , 1249.6 , 2631.0
698000 , 1353.65 , 3043.0
699000 , 1137.85 , 2360.0
700000 , 1429.15 , 2646.0
701000 , 1521.55 , 2364.0
702000 , 1855.7 , 3035.0
703000 , 1614.4 , 3050.0
704000 , 1625.4 , 2637.0
705000 , 1684.9 , 3043.0
706000 , 1474.75 , 3050.0
707000 , 1707.55 , 3047.0
708000 , 1526.1 , 3048.0
709000 , 1449.45 , 3049.0
710000 , 1530.9 , 3034.0
711000 , 1976.7 , 3056.0
712000 , 1186.9 , 3043.0
713000 , 1280.75 , 3033.0
714000 , 1872.85 , 2642.0
715000 , 1407.0 , 2616.0
716000 , 1891.55 , 3054.0
717000 , 1607.6 , 3049.0
718000 , 1552.25 , 3046.0
719000 , 1761.05 , 3018.0
720000 , 1784.1 , 3052.0
721000 , 1582.35 , 2643.0
722000 , 1627.9 , 3043.0
723000 , 1419.2 , 3053.0
724000 , 1385.45 , 2359.0
725000 , 1720.4 , 3047.0
726000 , 1219.55 , 2362.0
727000 , 1743.7 , 3044.0
728000 , 1537.9 , 3044.0
729000 , 1559.4 , 2644.0
730000 , 1638.75 , 3050.0
731000 , 1832.15 , 3039.0
732000 , 1695.05 , 3056.0
733000 , 1426.0 , 2353.0
734000 , 1385.0 , 3054.0
735000 , 1543.85 , 3052.0
736000 , 1454.95 , 2637.0
737000 , 1915.15 , 3047.0
738000 , 1533.0 , 3044.0
739000 , 1817.7 , 3026.0
740000 , 1663.3 , 3045.0
741000 , 1988.55 , 3055.0
742000 , 1273.25 , 3052.0
743000 , 1446.15 , 3037.0
744000 , 1599.9 , 3034.0
745000 , 1284.6 , 3021.0
746000 , 1501.15 , 2633.0
747000 , 1182.15 , 1857.0
748000 , 1624.15 , 3055.0
749000 , 1409.85 , 2358.0
750000 , 1257.8 , 3042.0
751000 , 1625.05 , 2631.0
752000 , 1302.95 , 2637.0
753000 , 1348.65 , 2359.0
754000 , 1116.4 , 2352.0
755000 , 1289.0 , 2637.0
756000 , 1501.7 , 2642.0
757000 , 1274.85 , 2638.0
758000 , 1302.1 , 2352.0
759000 , 1462.55 , 3044.0
760000 , 1323.45 , 2621.0
761000 , 1162.9 , 3033.0
762000 , 1375.3 , 3049.0
763000 , 1278.5 , 3044.0
764000 , 1666.75 , 3046.0
765000 , 1463.5 , 2368.0
766000 , 1431.55 , 3056.0
767000 , 1398.35 , 3043.0
768000 , 1384.05 , 3045.0
769000 , 1265.75 , 2629.0
770000 , 1446.15 , 2627.0
771000 , 1325.35 , 2641.0
772000 , 1517.25 , 3049.0
773000 , 1489.8 , 3039.0
774000 , 1053.6 , 2360.0
775000 , 1298.8 , 3033.0
776000 , 1209.7 , 3043.0
777000 , 1308.2 , 3043.0
778000 , 1255.45 , 3052.0
779000 , 1431.6 , 3049.0
780000 , 1447.25 , 3056.0
781000 , 1221.05 , 2353.0
782000 , 1447.15 , 2364.0
783000 , 1585.6 , 3051.0
784000 , 1330.9 , 3051.0
785000 , 1200.15 , 2359.0
786000 , 1579.3 , 3045.0
787000 , 1436.7 , 3042.0
788000 , 1439.75 , 3047.0
789000 , 1653.9 , 3048.0
790000 , 1641.95 , 3042.0
791000 , 1806.1 , 3055.0
792000 , 1444.35 , 2634.0
793000 , 1615.35 , 2631.0
794000 , 1537.95 , 3052.0
795000 , 1465.7 , 2641.0
796000 , 1256.45 , 2367.0
797000 , 1494.25 , 2627.0
798000 , 1761.75 , 3049.0
799000 , 1472.85 , 3048.0
800000 , 1362.5 , 3036.0
801000 , 1421.25 , 3043.0
802000 , 1502.0 , 3049.0
803000 , 1174.6 , 3042.0
804000 , 1517.3 , 3037.0
805000 , 1869.35 , 3053.0
806000 , 1508.65 , 3050.0
807000 , 1775.75 , 3047.0
808000 , 1452.35 , 3043.0
809000 , 1832.9 , 3042.0
810000 , 1510.05 , 3043.0
811000 , 1244.3 , 2634.0
812000 , 1423.8 , 3050.0
813000 , 1029.65 , 2355.0
814000 , 1452.1 , 2631.0
815000 , 1932.95 , 3045.0
816000 , 1744.45 , 3044.0
817000 , 1379.8 , 3040.0
818000 , 1558.1 , 3042.0
819000 , 1800.45 , 3052.0
820000 , 1601.45 , 3044.0
821000 , 1640.4 , 3041.0
822000 , 1898.0 , 3053.0
823000 , 1407.2 , 3044.0
824000 , 1157.75 , 2355.0
825000 , 1644.6 , 3046.0
826000 , 1568.8 , 3041.0
827000 , 1802.05 , 3039.0
828000 , 1682.75 , 3043.0
829000 , 1374.6 , 2365.0
830000 , 1878.65 , 3050.0
831000 , 1900.4 , 3042.0
832000 , 1578.25 , 2640.0
833000 , 1623.05 , 3042.0
834000 , 1318.9 , 2633.0
835000 , 1914.05 , 3043.0
836000 , 1635.7 , 3048.0
837000 , 1361.8 , 2642.0
